seq,ts,phase,model,status,prompt_tokens,completion_tokens,reasoning_tokens,reasoning_estimated,finish_reason,latency_ms,cost_usd
1828,1788983484.7337852,C-think-off-default,nemotron-3-nano:30b,200,38,4,,0,stop,7206.1,3.24e-06
1829,1788983486.668755,C-think-off-default,nemotron-3-nano:30b,200,39,90,,0,stop,5801.1,2.3939999999999998e-05
1830,1788983488.33008,C-think-off-default,nemotron-3-nano:30b,200,43,74,,0,stop,6124.4,2.0339999999999995e-05
1831,1788983489.4451149,C-think-off-default,nemotron-3-nano:30b,200,35,48,,0,stop,5040.8,1.362e-05
1832,1788983490.3799622,C-think-off-default,nemotron-3-nano:30b,200,45,35,,0,stop,5642.7,1.11e-05
1833,1788983491.920845,C-think-off-default,nemotron-3-nano:30b,200,50,81,,0,stop,5247.7,2.244e-05
1834,1788983493.802065,C-think-off-default,nemotron-3-nano:30b,200,38,87,,0,stop,5467.5,2.316e-05
1835,1788983496.477553,C-think-off-default,nemotron-3-nano:30b,200,41,142,,0,stop,7028.5,3.654e-05
1836,1788983498.000256,C-think-off-default,nemotron-3-nano:30b,200,44,67,,0,stop,7615.6,1.872e-05
1837,1788983500.345286,C-think-off-default,nemotron-3-nano:30b,200,50,124,,0,stop,8420.4,3.276e-05
1838,1788983501.407937,C-think-off-default,nemotron-3-nano:30b,200,48,42,,0,stop,7601.0,1.2960000000000001e-05
1839,1788983503.0392919,C-think-off-default,nemotron-3-nano:30b,200,46,86,,0,stop,6557.7,2.34e-05
1840,1788983505.0850859,C-think-off-default,nemotron-3-nano:30b,200,43,108,,0,stop,7080.5,2.85e-05
1841,1788983506.176353,C-think-off-default,nemotron-3-nano:30b,200,42,44,,0,stop,5827.3,1.3079999999999998e-05
1842,1788983509.419821,C-think-off-default,nemotron-3-nano:30b,200,45,160,,0,stop,8007.7,4.11e-05
1843,1788983509.795199,C-think-off-default,nemotron-3-nano:30b,200,43,18,,0,stop,6752.3,6.9e-06
1844,1788983512.193998,C-think-off-default,nemotron-3-nano:30b,200,45,127,,0,stop,7104.7,3.318e-05
1845,1788983514.015003,C-think-off-default,nemotron-3-nano:30b,200,42,96,,0,stop,7834.8,2.556e-05
1846,1788983514.087818,C-think-off-default,nemotron-3-nano:30b,200,53,2,,0,stop,4663.4,3.6599999999999997e-06
1847,1788983516.322473,C-think-off-default,nemotron-3-nano:30b,200,37,106,,0,stop,6523.0,2.7659999999999996e-05
1848,1788983517.9627452,C-think-off-default,nemotron-3-nano:30b,200,43,86,,0,stop,5763.9,2.3219999999999998e-05
1849,1788983520.0662122,C-think-off-default,nemotron-3-nano:30b,200,38,111,,0,stop,6047.3,2.892e-05
1850,1788983523.013642,C-think-off-default,nemotron-3-nano:30b,200,46,143,,0,stop,8921.5,3.708e-05
1851,1788983524.4045818,C-think-off-default,nemotron-3-nano:30b,200,38,60,,0,stop,8078.5,1.668e-05
1852,1788983524.798124,C-think-off-default,nemotron-3-nano:30b,200,38,19,,0,stop,6831.4,6.84e-06
1853,1788983526.3218849,C-think-off-default,nemotron-3-nano:30b,200,46,80,,0,stop,6252.0,2.196e-05
1854,1788983527.8103979,C-think-off-default,nemotron-3-nano:30b,200,53,78,,0,stop,4792.8,2.1899999999999997e-05
1855,1788983530.591897,C-think-off-default,nemotron-3-nano:30b,200,44,135,,0,stop,6183.0,3.5039999999999997e-05
1856,1788983531.829969,C-think-off-default,nemotron-3-nano:30b,200,47,51,,0,stop,7027.4,1.506e-05
1857,1788983532.748576,C-think-off-default,nemotron-3-nano:30b,200,49,34,,0,stop,6422.9,1.11e-05
1858,1788983534.083625,C-think-off-default,nemotron-3-nano:30b,200,47,70,,0,stop,6269.0,1.9620000000000002e-05
1859,1788983535.491828,C-think-off-default,nemotron-3-nano:30b,200,49,60,,0,stop,4895.9,1.734e-05
1860,1788983537.329474,C-think-off-default,nemotron-3-nano:30b,200,33,88,,0,stop,5494.9,2.31e-05
1861,1788983539.232091,C-think-off-default,nemotron-3-nano:30b,200,49,87,,0,stop,6480.0,2.382e-05
1862,1788983541.229026,C-think-off-default,nemotron-3-nano:30b,200,47,92,,0,stop,7140.9,2.49e-05
1863,1788983543.590327,C-think-off-default,nemotron-3-nano:30b,200,49,125,,0,stop,8094.5,3.294e-05
1864,1788983547.494102,C-think-off-default,nemotron-3-nano:30b,200,43,207,,0,stop,10160.2,5.226e-05
1865,1788983549.750887,C-think-off-default,nemotron-3-nano:30b,200,42,107,,0,stop,10513.4,2.8199999999999998e-05
1866,1788983551.4512908,C-think-off-default,nemotron-3-nano:30b,200,50,76,,0,stop,10218.0,2.124e-05
1867,1788983551.5232651,C-think-off-default,nemotron-3-nano:30b,200,49,2,,0,stop,7928.6,3.42e-06
1868,1788983552.439116,C-think-off-default,nemotron-3-nano:30b,200,37,35,,0,stop,4940.5,1.0620000000000002e-05
1869,1788983555.427881,C-think-off-default,nemotron-3-nano:30b,200,34,149,,0,stop,5673.0,3.78e-05
1870,1788983556.68465,C-think-off-default,nemotron-3-nano:30b,200,49,52,,0,stop,5228.5,1.542e-05
1871,1788983558.527773,C-think-off-default,nemotron-3-nano:30b,200,41,85,,0,stop,7000.0,2.2859999999999998e-05
1872,1788983559.5742168,C-think-off-default,nemotron-3-nano:30b,200,38,42,,0,stop,7131.3,1.236e-05
1873,1788983561.759847,C-think-off-default,nemotron-3-nano:30b,200,45,103,,0,stop,6327.5,2.742e-05
1874,1788983562.7850602,C-think-off-default,nemotron-3-nano:30b,200,48,53,,0,stop,6096.4,1.5599999999999996e-05
1875,1788983564.019017,C-think-off-default,nemotron-3-nano:30b,200,39,52,,0,stop,5486.9,1.482e-05
1876,1788983565.6029282,C-think-off-default,nemotron-3-nano:30b,200,44,83,,0,stop,6024.6,2.2559999999999997e-05
1877,1788983568.3610828,C-think-off-default,nemotron-3-nano:30b,200,48,133,,0,stop,6596.3,3.48e-05
1878,1788983569.419708,C-think-off-default,nemotron-3-nano:30b,200,39,43,,0,stop,6631.1,1.266e-05
1879,1788983570.870291,C-think-off-default,nemotron-3-nano:30b,200,42,76,,0,stop,6846.9,2.0759999999999998e-05
1880,1788983572.5152152,C-think-off-default,nemotron-3-nano:30b,200,42,74,,0,stop,6908.2,2.028e-05
1881,1788983574.3284512,C-think-off-default,nemotron-3-nano:30b,200,50,82,,0,stop,5962.8,2.268e-05
1882,1788983575.2715032,C-think-off-default,nemotron-3-nano:30b,200,45,49,,0,stop,5848.0,1.4459999999999999e-05
1883,1788983577.240768,C-think-off-default,nemotron-3-nano:30b,200,46,91,,0,stop,6366.3,2.46e-05
1884,1788983578.833987,C-think-off-default,nemotron-3-nano:30b,200,44,71,,0,stop,6314.6,1.968e-05
1885,1788983580.4355478,C-think-off-default,nemotron-3-nano:30b,200,40,71,,0,stop,6102.2,1.9439999999999997e-05
1886,1788983580.7517672,C-think-off-default,nemotron-3-nano:30b,200,44,2,,0,stop,5476.5,3.1199999999999998e-06
1887,1788983582.3164968,C-think-off-default,nemotron-3-nano:30b,200,41,70,,0,stop,5071.7,1.9260000000000002e-05
1888,1788983584.555017,C-think-off-default,nemotron-3-nano:30b,200,42,118,,0,stop,5717.6,3.084e-05
1889,1788983585.653055,C-think-off-default,nemotron-3-nano:30b,200,40,45,,0,stop,5213.7,1.3199999999999999e-05
1890,1788983586.9008791,C-think-off-default,nemotron-3-nano:30b,200,46,65,,0,stop,6145.4,1.836e-05
1891,1788983588.161236,C-think-off-default,nemotron-3-nano:30b,200,39,54,,0,stop,5839.8,1.53e-05
1892,1788983588.240535,C-think-off-default,nemotron-3-nano:30b,200,46,2,,0,stop,3681.2,3.24e-06
1893,1788983593.626369,C-think-off-default,nemotron-3-nano:30b,200,39,275,,0,stop,7969.1,6.834e-05
1894,1788983596.616672,C-think-off-default,nemotron-3-nano:30b,200,42,146,,0,stop,9711.8,3.756e-05
1895,1788983597.91614,C-think-off-default,nemotron-3-nano:30b,200,44,68,,0,stop,9750.5,1.896e-05
1896,1788983598.120651,C-think-off-default,nemotron-3-nano:30b,200,43,9,,0,stop,9876.0,4.74e-06
1897,1788983600.10636,C-think-off-default,nemotron-3-nano:30b,200,42,92,,0,stop,6475.8,2.4599999999999998e-05
1898,1788983601.500261,C-think-off-default,nemotron-3-nano:30b,200,46,73,,0,stop,4879.5,2.0280000000000002e-05
1899,1788983605.63446,C-think-off-default,nemotron-3-nano:30b,200,33,220,,0,stop,7713.6,5.4779999999999994e-05
1900,1788983605.948722,C-think-off-default,nemotron-3-nano:30b,200,46,2,,0,stop,7824.4,3.24e-06
1901,1788983607.080439,C-think-off-default,nemotron-3-nano:30b,200,42,59,,0,stop,6969.2,1.668e-05
1902,1788983609.180641,C-think-off-default,nemotron-3-nano:30b,200,43,111,,0,stop,7676.0,2.9219999999999998e-05
1903,1788983610.8631392,C-think-off-default,nemotron-3-nano:30b,200,42,76,,0,stop,5222.7,2.0759999999999998e-05
1904,1788983611.669801,C-think-off-default,nemotron-3-nano:30b,200,35,32,,0,stop,5717.2,9.78e-06
1905,1788983613.6064909,C-think-off-default,nemotron-3-nano:30b,200,46,102,,0,stop,6521.3,2.7240000000000003e-05
1906,1788983615.364395,C-think-off-default,nemotron-3-nano:30b,200,45,80,,0,stop,6178.9,2.1899999999999997e-05
1907,1788983616.7808251,C-think-off-default,nemotron-3-nano:30b,200,45,74,,0,stop,5913.1,2.0459999999999997e-05
1908,1788983618.529301,C-think-off-default,nemotron-3-nano:30b,200,46,79,,0,stop,6854.9,2.172e-05
1909,1788983618.601234,C-think-off-default,nemotron-3-nano:30b,200,53,2,,0,stop,4990.0,3.6599999999999997e-06
1910,1788983621.334486,C-think-off-default,nemotron-3-nano:30b,200,45,132,,0,stop,5965.5,3.438e-05
1911,1788983623.012135,C-think-off-default,nemotron-3-nano:30b,200,40,88,,0,stop,6227.5,2.3519999999999995e-05
1912,1788983623.34598,C-think-off-default,nemotron-3-nano:30b,200,39,4,,0,stop,4811.8,3.2999999999999997e-06
1913,1788983624.903303,C-think-off-default,nemotron-3-nano:30b,200,45,69,,0,stop,6298.2,1.926e-05
1914,1788983625.796169,C-think-off-default,nemotron-3-nano:30b,200,49,46,,0,stop,4457.1,1.3979999999999998e-05
1915,1788983627.489841,C-think-off-default,nemotron-3-nano:30b,200,34,80,,0,stop,4473.7,2.124e-05
1916,1788983629.519284,C-think-off-default,nemotron-3-nano:30b,200,43,94,,0,stop,6170.0,2.514e-05
1917,1788983631.716823,C-think-off-default,nemotron-3-nano:30b,200,42,104,,0,stop,6809.7,2.748e-05
1918,1788983631.810446,C-think-off-default,nemotron-3-nano:30b,200,41,3,,0,stop,6009.6,3.1799999999999996e-06
1919,1788983634.1349351,C-think-off-default,nemotron-3-nano:30b,200,45,110,,0,stop,6641.2,2.91e-05
1920,1788983636.84831,C-think-off-default,nemotron-3-nano:30b,200,46,144,,0,stop,7324.5,3.732e-05
1921,1788983637.982347,C-think-off-default,nemotron-3-nano:30b,200,39,47,,0,stop,6261.2,1.362e-05
1922,1788983638.324341,C-think-off-default,nemotron-3-nano:30b,200,41,4,,0,stop,6509.3,3.42e-06
1923,1788983639.344277,C-think-off-default,nemotron-3-nano:30b,200,39,41,,0,stop,5205.4,1.218e-05
1924,1788983641.746003,C-think-off-default,nemotron-3-nano:30b,200,49,127,,0,stop,4893.2,3.342e-05
1925,1788983642.068685,C-think-off-default,nemotron-3-nano:30b,200,53,2,,0,stop,4082.1,3.6599999999999997e-06
1926,1788983644.2033951,C-think-off-default,nemotron-3-nano:30b,200,49,100,,0,stop,5875.3,2.6940000000000003e-05
1927,1788983646.354562,C-think-off-default,nemotron-3-nano:30b,200,46,113,,0,stop,7005.8,2.9879999999999995e-05
1928,1788983646.654662,C-think-off-default,nemotron-3-nano:30b,200,39,2,,0,stop,4904.5,2.8199999999999997e-06
1929,1788983649.826228,C-think-off-default,nemotron-3-nano:30b,200,42,156,,0,stop,7754.1,3.9960000000000004e-05
1930,1788983650.129833,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,5921.7,2.94e-06
1931,1788983652.969835,C-think-off-default,nemotron-3-nano:30b,200,46,138,,0,stop,6611.2,3.5879999999999995e-05
1932,1788983654.755139,C-think-off-default,nemotron-3-nano:30b,200,49,94,,0,stop,8097.0,2.55e-05
1933,1788983656.127245,C-think-off-default,nemotron-3-nano:30b,200,48,72,,0,stop,6296.7,2.016e-05
1934,1788983658.3213801,C-think-off-default,nemotron-3-nano:30b,200,46,103,,0,stop,8187.9,2.7479999999999998e-05
1935,1788983658.765088,C-think-off-default,nemotron-3-nano:30b,200,42,22,,0,stop,5791.1,7.799999999999998e-06
1936,1788983660.417909,C-think-off-default,nemotron-3-nano:30b,200,49,87,,0,stop,5658.3,2.382e-05
1937,1788983662.0911858,C-think-off-default,nemotron-3-nano:30b,200,45,75,,0,stop,5959.1,2.07e-05
1938,1788983663.39828,C-think-off-default,nemotron-3-nano:30b,200,41,56,,0,stop,5072.9,1.59e-05
1939,1788983664.620008,C-think-off-default,nemotron-3-nano:30b,200,46,51,,0,stop,5851.1,1.5e-05
1940,1788983668.846308,C-think-off-default,nemotron-3-nano:30b,200,43,212,,0,stop,8424.1,5.345999999999999e-05
1941,1788983670.448745,C-think-off-default,nemotron-3-nano:30b,200,41,84,,0,stop,8353.0,2.262e-05
1942,1788983672.049036,C-think-off-default,nemotron-3-nano:30b,200,45,84,,0,stop,8644.7,2.2859999999999998e-05
1943,1788983674.500496,C-think-off-default,nemotron-3-nano:30b,200,45,130,,0,stop,9876.2,3.39e-05
1944,1788983675.9099038,C-think-off-default,nemotron-3-nano:30b,200,44,61,,0,stop,7059.6,1.7279999999999997e-05
1945,1788983677.253236,C-think-off-default,nemotron-3-nano:30b,200,47,57,,0,stop,6800.4,1.65e-05
1946,1788983678.516944,C-think-off-default,nemotron-3-nano:30b,200,42,66,,0,stop,6463.6,1.836e-05
1947,1788983681.677759,C-think-off-default,nemotron-3-nano:30b,200,46,155,,0,stop,7172.9,3.996e-05
1948,1788983683.361514,C-think-off-default,nemotron-3-nano:30b,200,42,76,,0,stop,7447.0,2.0759999999999998e-05
1949,1788983683.655023,C-think-off-default,nemotron-3-nano:30b,200,38,2,,0,stop,6397.5,2.76e-06
1950,1788983685.347875,C-think-off-default,nemotron-3-nano:30b,200,46,76,,0,stop,6826.1,2.1e-05
1951,1788983691.7724009,C-think-off-default,nemotron-3-nano:30b,200,46,343,,0,stop,10090.2,8.507999999999999e-05
1952,1788983692.81405,C-think-off-default,nemotron-3-nano:30b,200,46,41,,0,stop,9447.6,1.26e-05
1953,1788983695.915614,C-think-off-default,nemotron-3-nano:30b,200,42,165,,0,stop,12256.7,4.212e-05
1954,1788983698.0993888,C-think-off-default,nemotron-3-nano:30b,200,41,103,,0,stop,12747.3,2.718e-05
1955,1788983704.5282822,C-think-off-default,nemotron-3-nano:30b,200,41,331,,0,stop,12751.6,8.189999999999998e-05
1956,1788983705.976583,C-think-off-default,nemotron-3-nano:30b,200,45,76,,0,stop,13157.8,2.094e-05
1957,1788983707.373203,C-think-off-default,nemotron-3-nano:30b,200,50,73,,0,stop,11453.2,2.052e-05
1958,1788983710.478129,C-think-off-default,nemotron-3-nano:30b,200,46,165,,0,stop,12373.8,4.236e-05
1959,1788983713.270966,C-think-off-default,nemotron-3-nano:30b,200,39,136,,0,stop,8738.1,3.498000000000001e-05
1960,1788983714.389699,C-think-off-default,nemotron-3-nano:30b,200,42,58,,0,stop,8408.1,1.6440000000000002e-05
1961,1788983715.795997,C-think-off-default,nemotron-3-nano:30b,200,46,61,,0,stop,8417.7,1.74e-05
1962,1788983720.3124301,C-think-off-default,nemotron-3-nano:30b,200,39,229,,0,stop,9829.9,5.73e-05
1963,1788983721.482167,C-think-off-default,nemotron-3-nano:30b,200,44,61,,0,stop,8206.1,1.7279999999999997e-05
1964,1788983722.3825622,C-think-off-default,nemotron-3-nano:30b,200,42,34,,0,stop,7988.5,1.068e-05
1965,1788983724.202624,C-think-off-default,nemotron-3-nano:30b,200,46,83,,0,stop,8402.1,2.268e-05
1966,1788983725.908372,C-think-off-default,nemotron-3-nano:30b,200,41,77,,0,stop,5591.5,2.0940000000000003e-05
1967,1788983727.7195141,C-think-off-default,nemotron-3-nano:30b,200,41,83,,0,stop,6232.7,2.238e-05
1968,1788983729.5579982,C-think-off-default,nemotron-3-nano:30b,200,43,97,,0,stop,7170.2,2.586e-05
1969,1788983731.697422,C-think-off-default,nemotron-3-nano:30b,200,49,100,,0,stop,7490.4,2.6940000000000003e-05
1970,1788983732.664303,C-think-off-default,nemotron-3-nano:30b,200,46,50,,0,stop,6750.9,1.476e-05
1971,1788983733.5874891,C-think-off-default,nemotron-3-nano:30b,200,37,36,,0,stop,5863.4,1.086e-05
1972,1788983733.882138,C-think-off-default,nemotron-3-nano:30b,200,38,2,,0,stop,4320.0,2.76e-06
1973,1788983737.524645,C-think-off-default,nemotron-3-nano:30b,200,49,181,,0,stop,5822.8,4.637999999999999e-05
1974,1788983738.903418,C-think-off-default,nemotron-3-nano:30b,200,40,60,,0,stop,6234.7,1.68e-05
1975,1788983739.992088,C-think-off-default,nemotron-3-nano:30b,200,43,44,,0,stop,6399.6,1.314e-05
1976,1788983740.844374,C-think-off-default,nemotron-3-nano:30b,200,38,32,,0,stop,6959.0,9.96e-06
1977,1788983742.084909,C-think-off-default,nemotron-3-nano:30b,200,45,65,,0,stop,4555.3,1.83e-05
1978,1788983743.8110778,C-think-off-default,nemotron-3-nano:30b,200,37,79,,0,stop,4903.4,2.118e-05
1979,1788983744.485974,C-think-off-default,nemotron-3-nano:30b,200,49,21,,0,stop,4489.7,7.98e-06
1980,1788983746.693816,C-think-off-default,nemotron-3-nano:30b,200,49,117,,0,stop,5844.7,3.102e-05
1981,1788983748.220496,C-think-off-default,nemotron-3-nano:30b,200,41,68,,0,stop,6131.1,1.878e-05
1982,1788983749.568001,C-think-off-default,nemotron-3-nano:30b,200,50,57,,0,stop,5752.2,1.668e-05
1983,1788983754.776315,C-think-off-default,nemotron-3-nano:30b,200,46,265,,0,stop,10286.0,6.636e-05
1984,1788983757.179235,C-think-off-default,nemotron-3-nano:30b,200,44,114,,0,stop,10480.4,3e-05
1985,1788983759.203866,C-think-off-default,nemotron-3-nano:30b,200,41,107,,0,stop,10979.2,2.814e-05
1986,1788983761.305076,C-think-off-default,nemotron-3-nano:30b,200,49,111,,0,stop,11732.1,2.958e-05
1987,1788983763.605472,C-think-off-default,nemotron-3-nano:30b,200,42,109,,0,stop,8825.3,2.868e-05
1988,1788983766.2785542,C-think-off-default,nemotron-3-nano:30b,200,42,142,,0,stop,9094.2,3.66e-05
1989,1788983769.2790341,C-think-off-default,nemotron-3-nano:30b,200,41,158,,0,stop,10071.0,4.038e-05
1990,1788983770.121757,C-think-off-default,nemotron-3-nano:30b,200,50,43,,0,stop,8812.1,1.332e-05
1991,1788983770.450816,C-think-off-default,nemotron-3-nano:30b,200,49,2,,0,stop,6841.2,3.42e-06
1992,1788983771.93705,C-think-off-default,nemotron-3-nano:30b,200,49,65,,0,stop,5653.5,1.854e-05
1993,1788983775.7191622,C-think-off-default,nemotron-3-nano:30b,200,41,201,,0,stop,6435.7,5.07e-05
1994,1788983779.82252,C-think-off-default,nemotron-3-nano:30b,200,38,207,,0,stop,9695.8,5.1960000000000004e-05
1995,1788983781.143202,C-think-off-default,nemotron-3-nano:30b,200,41,69,,0,stop,10689.1,1.902e-05
1996,1788983782.748547,C-think-off-default,nemotron-3-nano:30b,200,43,72,,0,stop,10806.4,1.986e-05
1997,1788983784.698765,C-think-off-default,nemotron-3-nano:30b,200,41,91,,0,stop,8975.1,2.43e-05
1998,1788983787.0131588,C-think-off-default,nemotron-3-nano:30b,200,46,109,,0,stop,7185.4,2.892e-05
1999,1788983788.262586,C-think-off-default,nemotron-3-nano:30b,200,38,53,,0,stop,7114.8,1.4999999999999999e-05
2000,1788983789.2699552,C-think-off-default,nemotron-3-nano:30b,200,45,39,,0,stop,6518.0,1.2059999999999998e-05
2001,1788983790.834316,C-think-off-default,nemotron-3-nano:30b,200,48,69,,0,stop,6130.3,1.9439999999999997e-05
2002,1788983792.3192189,C-think-off-default,nemotron-3-nano:30b,200,42,78,,0,stop,5301.6,2.124e-05
2003,1788983794.1199849,C-think-off-default,nemotron-3-nano:30b,200,40,82,,0,stop,5851.7,2.208e-05
2004,1788983796.2721741,C-think-off-default,nemotron-3-nano:30b,200,46,101,,0,stop,6996.8,2.7e-05
2005,1788983797.271522,C-think-off-default,nemotron-3-nano:30b,200,48,39,,0,stop,6432.9,1.2239999999999998e-05
2006,1788983797.5908601,C-think-off-default,nemotron-3-nano:30b,200,50,2,,0,stop,5266.7,3.48e-06
2007,1788983799.301779,C-think-off-default,nemotron-3-nano:30b,200,38,78,,0,stop,5177.5,2.1e-05
2008,1788983801.5993001,C-think-off-default,nemotron-3-nano:30b,200,41,122,,0,stop,5322.5,3.174e-05
2009,1788983803.533846,C-think-off-default,nemotron-3-nano:30b,200,46,102,,0,stop,6257.7,2.7240000000000003e-05
2010,1788983806.7290711,C-think-off-default,nemotron-3-nano:30b,200,42,157,,0,stop,9134.3,4.02e-05
2011,1788983808.510845,C-think-off-default,nemotron-3-nano:30b,200,45,81,,0,stop,9204.6,2.2139999999999998e-05
2012,1788983810.182812,C-think-off-default,nemotron-3-nano:30b,200,36,77,,0,stop,8579.9,2.064e-05
2013,1788983812.158196,C-think-off-default,nemotron-3-nano:30b,200,50,91,,0,stop,8620.6,2.484e-05
2014,1788983813.4023879,C-think-off-default,nemotron-3-nano:30b,200,48,65,,0,stop,6668.9,1.848e-05
2015,1788983814.8755531,C-think-off-default,nemotron-3-nano:30b,200,49,77,,0,stop,6360.5,2.142e-05
2016,1788983815.8042712,C-think-off-default,nemotron-3-nano:30b,200,48,48,,0,stop,5617.1,1.44e-05
2017,1788983817.1963542,C-think-off-default,nemotron-3-nano:30b,200,46,73,,0,stop,5033.2,2.0280000000000002e-05
2018,1788983818.860297,C-think-off-default,nemotron-3-nano:30b,200,49,87,,0,stop,5453.5,2.382e-05
2019,1788983820.276574,C-think-off-default,nemotron-3-nano:30b,200,46,74,,0,stop,5396.1,2.0519999999999997e-05
2020,1788983823.128154,C-think-off-default,nemotron-3-nano:30b,200,41,139,,0,stop,7319.2,3.582e-05
2021,1788983825.8221262,C-think-off-default,nemotron-3-nano:30b,200,49,143,,0,stop,8620.8,3.726e-05
2022,1788983828.411102,C-think-off-default,nemotron-3-nano:30b,200,41,137,,0,stop,9546.6,3.534e-05
